11/09/12,0,05/12/12,15,11/09/12,0,16/09/12,0,11/09/12,0,29/09/12,0,09/10/12,0,11/09/12,0
12/09/12,0,06/12/12,0,12/09/12,0,17/09/12,0,12/09/12,0,30/09/12,0,10/10/12,0,12/09/12,0
13/09/12,0,07/12/12,11.4,13/09/12,0,18/09/12,19.6,13/09/12,0,01/10/12,0,11/10/12,0,13/09/12,0
14/09/12,0.5,08/12/12,31,14/09/12,6.9,19/09/12,4.3,14/09/12,2,02/10/12,6.4,12/10/12,0,14/09/12,0
15/09/12,0,09/12/12,9.9,15/09/12,2.3,20/09/12,0,15/09/12,4.3,03/10/12,3.6,13/10/12,0,15/09/12,0
16/09/12,0,10/12/12,21.1,16/09/12,0,21/09/12,0,16/09/12,0,04/10/12,0,14/10/12,0,16/09/12,0
17/09/12,1,11/12/12,10.9,17/09/12,0,22/09/12,1,17/09/12,0,05/10/12,0,15/10/12,2.5,17/09/12,0
18/09/12,12.2,12/12/12,0.5,18/09/12,0.8,23/09/12,0,18/09/12,0,06/10/12,25.7,16/10/12,1.3,18/09/12,14
19/09/12,0,14/12/12,0,19/09/12,0,24/09/12,0,19/09/12,0,07/10/12,0,17/10/12,0,19/09/12,3.6
20/09/12,0,15/12/12,0,20/09/12,0,25/09/12,0,20/09/12,0,08/10/12,0,18/10/12,0,20/09/12,0
21/09/12,10.4,16/12/12,0,21/09/12,3.6,26/09/12,2.5,21/09/12,2.8,09/10/12,0,19/10/12,3.6,21/09/12,0
22/09/12,12.7,17/12/12,0,22/09/12,2.3,27/09/12,2,22/09/12,3,10/10/12,0,20/10/12,9.1,22/09/12,1.3
23/09/12,0,21/12/12,,23/09/12,8.1,28/09/12,1,23/09/12,8.1,11/10/12,0,21/10/12,2,23/09/12,0
24/09/12,0,22/12/12,0,24/09/12,0.3,29/09/12,0,24/09/12,0.3,12/10/12,0,22/10/12,0,24/09/12,0
25/09/12,0.8,23/12/12,0,25/09/12,0,30/09/12,0.5,25/09/12,0,13/10/12,0,23/10/12,1.8,25/09/12,0
26/09/12,14.7,24/12/12,0,26/09/12,0,01/10/12,0,26/09/12,0,14/10/12,4.6,24/10/12,2.3,26/09/12,1.3
27/09/12,7.1,25/12/12,3.8,27/09/12,0,02/10/12,2,27/09/12,0,15/10/12,2.8,25/10/12,0,27/09/12,1.8
28/09/12,0,26/12/12,10.9,28/09/12,0,03/10/12,0,28/09/12,0,16/10/12,0,26/10/12,0,28/09/12,1.5
29/09/12,0,27/12/12,9.4,29/09/12,0,04/10/12,0,29/09/12,0,17/10/12,1.3,27/10/12,21.6,29/09/12,0
30/09/12,0,28/12/12,0.3,30/09/12,0,05/10/12,0,30/09/12,0,18/10/12,0,28/10/12,2,30/09/12,0
01/10/12,3.8,29/12/12,9.7,01/10/12,0,06/10/12,4.1,01/10/12,0,27/10/12,,29/10/12,17.8,01/10/12,0
02/10/12,4.3,30/12/12,1,02/10/12,2.5,07/10/12,0,02/10/12,3.3,28/10/12,0,30/10/12,9.1,02/10/12,1.8
03/10/12,0,31/12/12,0,03/10/12,3.8,08/10/12,0,03/10/12,3,29/10/12,19.3,31/10/12,0.8,03/10/12,0
04/10/12,0,01/01/13,1.3,04/10/12,0.3,09/10/12,0,04/10/12,0,30/10/12,46,01/11/12,3.3,04/10/12,0
05/10/12,7.1,02/01/13,0,05/10/12,0.3,10/10/12,0,05/10/12,0.3,31/10/12,26.2,02/11/12,0,05/10/12,0
06/10/12,8.6,03/01/13,0,06/10/12,8.1,11/10/12,0,06/10/12,11.4,01/11/12,2.8,03/11/12,0,06/10/12,3.8
07/10/12,0.5,04/01/13,0,07/10/12,0.3,12/10/12,0,07/10/12,0,02/11/12,0,04/11/12,0,07/10/12,0
08/10/12,0,05/01/13,0,08/10/12,0,13/10/12,0,08/10/12,0.5,03/11/12,0,05/11/12,0,08/10/12,0
09/10/12,0,06/01/13,0,09/10/12,0,14/10/12,0,09/10/12,0,04/11/12,0,06/11/12,0,09/10/12,0
10/10/12,0.3,07/01/13,0,10/10/12,1.8,15/10/12,9.7,10/10/12,1.3,05/11/12,0,07/11/12,0,10/10/12,0
11/10/12,0,08/01/13,0,11/10/12,0,16/10/12,0.3,11/10/12,0,06/11/12,0,08/11/12,0,11/10/12,0
12/10/12,0,09/01/13,0,12/10/12,0,17/10/12,0,12/10/12,0,07/11/12,0,09/11/12,0,12/10/12,0
13/10/12,0.3,10/01/13,0,13/10/12,0,18/10/12,0,13/10/12,0,08/11/12,0,10/11/12,1,13/10/12,0
14/10/12,10.2,11/01/13,1.3,14/10/12,4.6,19/10/12,3.3,14/10/12,3.3,09/11/12,0,11/11/12,0,14/10/12,0
15/10/12,1,12/01/13,5.1,15/10/12,6.4,20/10/12,2.3,15/10/12,2.8,10/11/12,3.3,12/11/12,0.5,15/10/12,6.1
16/10/12,0,13/01/13,2.5,16/10/12,0.3,21/10/12,1,16/10/12,1.8,11/11/12,0,13/11/12,12.2,16/10/12,0
17/10/12,0,14/01/13,8.1,17/10/12,0,22/10/12,0,17/10/12,0,12/11/12,0,14/11/12,0,17/10/12,0
18/10/12,1,15/01/13,0,18/10/12,21.3,23/10/12,0,18/10/12,18,13/11/12,14.5,15/11/12,0,18/10/12,0
19/10/12,2.8,16/01/13,12.4,19/10/12,3.6,24/10/12,0,19/10/12,2.3,14/11/12,0,16/11/12,0,19/10/12,1.5
20/10/12,0.5,17/01/13,0,20/10/12,4.3,25/10/12,0,20/10/12,3.8,15/11/12,0,17/11/12,0,20/10/12,2.5
21/10/12,0,18/01/13,0,21/10/12,0.5,27/10/12,1,21/10/12,0,16/11/12,0,18/11/12,0,21/10/12,1.3
22/10/12,0,19/01/13,0,22/10/12,0,29/10/12,,22/10/12,0,17/11/12,0,20/11/12,0,22/10/12,0
23/10/12,0.8,20/01/13,0,23/10/12,1.3,30/10/12,24.4,23/10/12,0.8,18/11/12,0,21/11/12,0.3,23/10/12,0
24/10/12,2.3,21/01/13,0,24/10/12,0.3,31/10/12,10.9,24/10/12,0.8,19/11/12,0,22/11/12,0,24/10/12,0
25/10/12,0,22/01/13,0,25/10/12,0,01/11/12,5.3,25/10/12,0,20/11/12,0,23/11/12,0.3,25/10/12,0
26/10/12,0.5,23/01/13,0,26/10/12,0.5,02/11/12,1,26/10/12,0.5,21/11/12,0.5,24/11/12,0,26/10/12,0
27/10/12,13.2,24/01/13,0.5,27/10/12,0.3,03/11/12,0,27/10/12,0,22/11/12,0,25/11/12,0,27/10/12,0.8
28/10/12,22.9,25/01/13,0,28/10/12,0,04/11/12,0,28/10/12,0,23/11/12,1.5,26/11/12,0,28/10/12,6.6
29/10/12,23.9,26/01/13,0.3,29/10/12,0,05/11/12,0,29/10/12,0,24/11/12,0.5,27/11/12,0,29/10/12,17.5
30/10/12,28.2,27/01/13,0,30/10/12,3.8,06/11/12,0,30/10/12,9.1,25/11/12,0,28/11/12,0,30/10/12,8.4
31/10/12,2.3,28/01/13,7.9,31/10/12,6.4,07/11/12,0,31/10/12,8.9,26/11/12,0,29/11/12,0,31/10/12,5.8
01/11/12,1.3,29/01/13,12.4,01/11/12,0.3,08/11/12,0,01/11/12,0,27/11/12,0,02/12/12,0,01/11/12,1.8
02/11/12,0,30/01/13,0.8,02/11/12,0,09/11/12,0,02/11/12,0,28/11/12,0,03/12/12,14.5,02/11/12,0.3
03/11/12,0,31/01/13,25.9,03/11/12,0,10/11/12,0.3,03/11/12,0,29/11/12,0,04/12/12,0.5,03/11/12,0
04/11/12,0,01/02/13,0.3,04/11/12,0,11/11/12,0,04/11/12,0,30/11/12,0,05/12/12,14,04/11/12,0.5
05/11/12,0.3,02/02/13,0,05/11/12,0,12/11/12,0,05/11/12,0,01/12/12,0,06/12/12,0,05/11/12,0
06/11/12,0,03/02/13,4.3,06/11/12,0,13/11/12,5.1,06/11/12,0,02/12/12,1,07/12/12,8.1,06/11/12,0
07/11/12,0,04/02/13,0.5,07/11/12,0,14/11/12,0,07/11/12,0,03/12/12,6.1,08/12/12,14.5,07/11/12,0
08/11/12,0,05/02/13,6.6,08/11/12,0,15/11/12,0,08/11/12,0,04/12/12,0.5,09/12/12,3,08/11/12,0
09/11/12,0,06/02/13,0,09/11/12,0,16/11/12,0,09/11/12,0,05/12/12,5.8,10/12/12,13.2,09/11/12,0
10/11/12,4.3,07/02/13,0,10/11/12,0.5,17/11/12,0,10/11/12,3.8,06/12/12,0,11/12/12,2.5,10/11/12,0.3
11/11/12,0,08/02/13,1.8,11/11/12,0,18/11/12,0,11/11/12,0,07/12/12,0.8,12/12/12,0.3,11/11/12,0
12/11/12,11.7,09/02/13,0,12/11/12,12.7,19/11/12,0,12/11/12,14,08/12/12,5.8,13/12/12,0,12/11/12,0
13/11/12,0,10/02/13,0,13/11/12,3.3,20/11/12,0,13/11/12,3,09/12/12,0.5,14/12/12,0,13/11/12,4.8
14/11/12,0,11/02/13,4.1,14/11/12,0,21/11/12,0,14/11/12,0,10/12/12,12.2,15/12/12,0,14/11/12,0
15/11/12,0,12/02/13,0,15/11/12,0,22/11/12,0,15/11/12,0,11/12/12,0.5,16/12/12,0,15/11/12,0
16/11/12,0,13/02/13,0,16/11/12,0,23/11/12,0,16/11/12,0,12/12/12,0,17/12/12,0,16/11/12,0
17/11/12,0,14/02/13,3.8,17/11/12,0,24/11/12,0,17/11/12,0,13/12/12,0,18/12/12,10.9,17/11/12,0
18/11/12,0,15/02/13,0,18/11/12,0,25/11/12,0,18/11/12,0,14/12/12,0,19/12/12,0,18/11/12,0
19/11/12,0,16/02/13,0,19/11/12,0,26/11/12,0,19/11/12,0,15/12/12,0,20/12/12,0,19/11/12,0
20/11/12,0,17/02/13,0,20/11/12,0,27/11/12,0,20/11/12,0,16/12/12,0.3,21/12/12,18.8,20/11/12,0
21/11/12,0,18/02/13,0,21/11/12,0.3,28/11/12,0,21/11/12,0,17/12/12,0,22/12/12,7.6,21/11/12,0
22/11/12,0,19/02/13,2,22/11/12,0,29/11/12,0,22/11/12,0,18/12/12,3.3,23/12/12,0,22/11/12,0
23/11/12,0.8,20/02/13,0.3,23/11/12,2.8,30/11/12,0,23/11/12,1.8,19/12/12,1,24/12/12,0,23/11/12,0
24/11/12,0,21/02/13,0,24/11/12,0,01/12/12,0,24/11/12,0,20/12/12,0,25/12/12,2.5,24/11/12,0.3
25/11/12,0.5,22/02/13,1.3,25/11/12,0,02/12/12,0,25/11/12,0,21/12/12,10.9,26/12/12,2.5,25/11/12,0
26/11/12,0,23/02/13,0,26/11/12,0,03/12/12,14.7,26/11/12,0,22/12/12,7.9,27/12/12,16.8,26/11/12,0
27/11/12,0.3,24/02/13,0,27/11/12,0,04/12/12,0.5,27/11/12,0,23/12/12,0,28/12/12,0,27/11/12,0
28/11/12,0,25/02/13,0,28/11/12,0,05/12/12,13.5,28/11/12,0,24/12/12,0,29/12/12,7.4,28/11/12,0
29/11/12,0,26/02/13,0,29/11/12,0,06/12/12,0,29/11/12,0,25/12/12,1,30/12/12,1.3,29/11/12,0
30/11/12,0,27/02/13,14.5,30/11/12,0,07/12/12,9.4,30/11/12,0,26/12/12,0,01/01/13,4.3,30/11/12,0
01/12/12,0,28/02/13,1.8,01/12/12,0,08/12/12,34.3,01/12/12,0,27/12/12,28.4,02/01/13,0,01/12/12,0
02/12/12,6.6,01/03/13,0.3,02/12/12,0.5,09/12/12,9.9,02/12/12,0.3,28/12/12,0,03/01/13,0,02/12/12,0
03/12/12,0,02/03/13,0.3,03/12/12,2,10/12/12,16,03/12/12,1.8,29/12/12,1.3,04/01/13,0,03/12/12,11.2
04/12/12,12.4,03/03/13,0.3,04/12/12,0,11/12/12,16.3,04/12/12,0.5,30/12/12,9.9,05/01/13,0,04/12/12,1
05/12/12,0,04/03/13,0,05/12/12,1.8,12/12/12,0,05/12/12,4.3,31/12/12,0.5,06/01/13,0,05/12/12,8.4
06/12/12,0,05/03/13,1.3,06/12/12,0,13/12/12,0,06/12/12,0,01/01/13,1.5,07/01/13,0,06/12/12,0
07/12/12,13.7,06/03/13,20.6,07/12/12,0,14/12/12,0,07/12/12,0,02/01/13,0,08/01/13,0,07/12/12,8.6
08/12/12,1.5,07/03/13,0,08/12/12,4.3,15/12/12,0,08/12/12,5.3,03/01/13,0,09/01/13,0,08/12/12,29
09/12/12,6.1,08/03/13,0,09/12/12,0.3,16/12/12,0,09/12/12,0,04/01/13,0,10/01/13,1.5,09/12/12,11.2
10/12/12,13.7,09/03/13,0,10/12/12,3,17/12/12,7.4,10/12/12,5.3,05/01/13,0,11/01/13,3,10/12/12,14.2
11/12/12,0,10/03/13,0,11/12/12,0,18/12/12,11.4,11/12/12,0.5,06/01/13,0,12/01/13,6.6,11/12/12,9.7
12/12/12,0,11/03/13,0,12/12/12,0,19/12/12,0,12/12/12,0,07/01/13,0,13/01/13,0.5,12/12/12,0
13/12/12,0,12/03/13,5.8,13/12/12,0,20/12/12,0,13/12/12,0,08/01/13,0,14/01/13,5.8,13/12/12,0
14/12/12,0,13/03/13,0,14/12/12,0,21/12/12,15,14/12/12,0,09/01/13,1,15/01/13,0,14/12/12,0
15/12/12,0,14/03/13,0,15/12/12,0,22/12/12,2.5,15/12/12,0,10/01/13,0,16/01/13,0,15/12/12,0
16/12/12,1.8,15/03/13,0,16/12/12,10.4,23/12/12,0,16/12/12,4.6,11/01/13,0.8,17/01/13,0,16/12/12,0
17/12/12,0.8,16/03/13,7.6,17/12/12,0,24/12/12,0,17/12/12,0,12/01/13,9.9,18/01/13,0,17/12/12,7.6
18/12/12,5.3,17/03/13,0,18/12/12,1.8,25/12/12,3.8,18/12/12,5.1,13/01/13,18.3,19/01/13,0,18/12/12,12.7
19/12/12,0.3,18/03/13,5.8,19/12/12,0.5,26/12/12,3.8,19/12/12,0,14/01/13,14,20/01/13,0,19/12/12,0
20/12/12,11.4,19/03/13,6.6,20/12/12,2,27/12/12,23.1,20/12/12,1.5,15/01/13,0,21/01/13,0,20/12/12,0
21/12/12,6.1,20/03/13,0,21/12/12,15,28/12/12,0,21/12/12,15.2,16/01/13,0,22/01/13,0.5,21/12/12,15.5
22/12/12,0,21/03/13,0,22/12/12,0,29/12/12,8.4,22/12/12,0,17/01/13,0,23/01/13,0,22/12/12,0.5
23/12/12,0,22/03/13,0.3,23/12/12,0,30/12/12,2,23/12/12,0,18/01/13,0,24/01/13,0.8,23/12/12,0
24/12/12,0.8,23/03/13,0,24/12/12,0,31/12/12,0,24/12/12,0,19/01/13,0,25/01/13,1,24/12/12,0
25/12/12,0,24/03/13,0,25/12/12,0.5,01/01/13,2,25/12/12,1,20/01/13,0,26/01/13,3,25/12/12,3.3
26/12/12,14.7,25/03/13,15.7,26/12/12,0,02/01/13,0,26/12/12,0,21/01/13,0,28/01/13,7.1,26/12/12,3.3
27/12/12,1,27/03/13,0.8,27/12/12,8.1,03/01/13,0,27/12/12,5.1,22/01/13,2.5,29/01/13,0,27/12/12,18.3
28/12/12,0,28/03/13,0,28/12/12,0,04/01/13,0,28/12/12,0,23/01/13,0,30/01/13,6.1,28/12/12,0
29/12/12,6.9,29/03/13,0,29/12/12,4.3,05/01/13,0,29/12/12,5.3,24/01/13,4.8,31/01/13,8.6,29/12/12,9.4
30/12/12,0.3,30/03/13,0,30/12/12,0.8,06/01/13,0,30/12/12,0.8,25/01/13,0,01/02/13,2.3,30/12/12,2.3
31/12/12,3.6,31/03/13,2,31/12/12,0,07/01/13,0,31/12/12,0,26/01/13,2.3,02/02/13,0.5,31/12/12,0
01/01/13,0.8,01/04/13,1.5,01/01/13,0,08/01/13,0,01/01/13,0,27/01/13,0,03/02/13,3.8,01/01/13,1.3
02/01/13,0,02/04/13,0,02/01/13,0,09/01/13,0,02/01/13,0,28/01/13,4.1,04/02/13,0.5,02/01/13,0
03/01/13,0,03/04/13,0,03/01/13,0,10/01/13,0.3,03/01/13,0,29/01/13,1.5,05/02/13,4.1,03/01/13,0
04/01/13,0,04/04/13,0,04/01/13,0,11/01/13,0.5,04/01/13,0,30/01/13,1.8,06/02/13,0,04/01/13,0
05/01/13,0,05/04/13,0,05/01/13,0,12/01/13,4.1,05/01/13,0,31/01/13,15.5,07/02/13,0,05/01/13,0
06/01/13,0.3,06/04/13,0,06/01/13,0.3,13/01/13,0,06/01/13,0.3,01/02/13,0,08/02/13,3,06/01/13,0
07/01/13,0,07/04/13,0,07/01/13,0,14/01/13,5.8,07/01/13,0,02/02/13,1.3,09/02/13,0,07/01/13,0
08/01/13,0,08/04/13,0.3,08/01/13,0,15/01/13,0,08/01/13,0,03/02/13,3.3,10/02/13,0,08/01/13,0
09/01/13,1,09/04/13,0,09/01/13,0,16/01/13,12.2,09/01/13,0,04/02/13,0.8,11/02/13,0.3,09/01/13,0
10/01/13,0,10/04/13,0,10/01/13,0,17/01/13,0,10/01/13,0,05/02/13,2.3,12/02/13,0,10/01/13,0.5
11/01/13,8.9,11/04/13,0,11/01/13,22.4,18/01/13,0,11/01/13,16.8,06/02/13,4.3,13/02/13,0,11/01/13,0.8
12/01/13,0,12/04/13,11.9,12/01/13,0,19/01/13,0,12/01/13,0,07/02/13,0,14/02/13,2,12/01/13,3.8
13/01/13,5.1,13/04/13,0,13/01/13,21.1,20/01/13,0,13/01/13,24.1,08/02/13,3.6,15/02/13,0,13/01/13,1
14/01/13,0.3,14/04/13,0,14/01/13,5.1,21/01/13,0,14/01/13,5.3,09/02/13,0,16/02/13,2.3,14/01/13,6.1
15/01/13,0,15/04/13,0,15/01/13,0,22/01/13,0,15/01/13,0,10/02/13,0,17/02/13,1.3,15/01/13,0
16/01/13,0,16/04/13,0,16/01/13,0,23/01/13,0,16/01/13,0,11/02/13,1,18/02/13,0,16/01/13,11.2
17/01/13,0,17/04/13,8.9,17/01/13,0,24/01/13,1.3,17/01/13,0,12/02/13,0,19/02/13,3.8,17/01/13,0
18/01/13,0,18/04/13,0.5,18/01/13,0,25/01/13,0,18/01/13,0,13/02/13,0,20/02/13,0.5,18/01/13,0
19/01/13,0,19/04/13,0,19/01/13,0,26/01/13,2.3,19/01/13,0,14/02/13,0,21/02/13,0,19/01/13,0
20/01/13,0,20/04/13,10.7,20/01/13,0,27/01/13,0,20/01/13,0,15/02/13,0,22/02/13,2,20/01/13,0
21/01/13,1.5,21/04/13,0,21/01/13,0,28/01/13,5.8,21/01/13,0,16/02/13,0,23/02/13,0.3,21/01/13,0
22/01/13,0.3,22/04/13,0,22/01/13,1.3,29/01/13,9.7,22/01/13,0.3,17/02/13,2.8,24/02/13,0,22/01/13,0
23/01/13,0.5,23/04/13,0,23/01/13,0,30/01/13,0,23/01/13,0,18/02/13,1,25/02/13,0,23/01/13,0
24/01/13,0.5,24/04/13,0,24/01/13,0.8,31/01/13,35.3,24/01/13,0.3,19/02/13,3.3,26/02/13,0,24/01/13,0.3
25/01/13,5.1,25/04/13,11.7,25/01/13,0,01/02/13,2.5,25/01/13,0,20/02/13,1.3,27/02/13,20.6,25/01/13,0
26/01/13,0.5,27/04/13,0,26/01/13,1.3,02/02/13,0,26/01/13,1.5,21/02/13,1.8,28/02/13,2,26/01/13,2.3
27/01/13,0,28/04/13,5.1,27/01/13,0,03/02/13,3.8,27/01/13,0,22/02/13,2,01/03/13,0.8,27/01/13,0
28/01/13,11.7,29/04/13,10.7,28/01/13,5.1,04/02/13,0.3,28/01/13,4.6,23/02/13,4.8,02/03/13,0.5,28/01/13,5.3
29/01/13,2.8,30/04/13,0,29/01/13,10.2,05/02/13,3.8,29/01/13,1.8,24/02/13,0,03/03/13,0.3,29/01/13,10.7
30/01/13,11.7,01/05/13,0,30/01/13,15,06/02/13,0.3,30/01/13,11.4,25/02/13,0,04/03/13,0,30/01/13,0
31/01/13,4.1,02/05/13,0,31/01/13,6.4,07/02/13,0,31/01/13,4.6,26/02/13,0,05/03/13,0,31/01/13,21.3
01/02/13,0,03/05/13,0,01/02/13,0.3,08/02/13,0.3,01/02/13,0,27/02/13,37.6,06/03/13,12.2,01/02/13,0.3
02/02/13,2,06/05/13,2.5,02/02/13,1.8,09/02/13,2.5,02/02/13,1.3,28/02/13,4.8,07/03/13,0,02/02/13,0
03/02/13,0.5,07/05/13,20.1,03/02/13,0.5,10/02/13,0,03/02/13,1.5,01/03/13,0.8,08/03/13,0,03/02/13,4.3
04/02/13,3.3,08/05/13,2.3,04/02/13,0.5,11/02/13,1.5,04/02/13,1,02/03/13,5.3,09/03/13,0,04/02/13,0
05/02/13,1,09/05/13,0,05/02/13,1.8,12/02/13,0,05/02/13,3.6,03/03/13,6.1,10/03/13,0,05/02/13,3.6
06/02/13,0,10/05/13,0,06/02/13,0.5,13/02/13,0,06/02/13,0.8,04/03/13,0,11/03/13,0,06/02/13,0
07/02/13,0,11/05/13,10.4,07/02/13,0,14/02/13,5.1,07/02/13,0,05/03/13,0,12/03/13,15.2,07/02/13,0
08/02/13,5.3,12/05/13,0.5,08/02/13,4.6,15/02/13,0,08/02/13,4.1,06/03/13,0,13/03/13,0.5,08/02/13,0.8
09/02/13,0,13/05/13,0,09/02/13,0,16/02/13,1.3,09/02/13,0,07/03/13,0,14/03/13,0,09/02/13,2.3
10/02/13,0,14/05/13,0,10/02/13,0,17/02/13,0.3,10/02/13,0,08/03/13,0,15/03/13,0,10/02/13,0
11/02/13,0,15/05/13,0,11/02/13,1.3,18/02/13,0,11/02/13,0.8,09/03/13,0,16/03/13,3.8,11/02/13,2
12/02/13,0,16/05/13,0,12/02/13,0,19/02/13,1.5,12/02/13,0,10/03/13,0.8,17/03/13,0,12/02/13,0
13/02/13,0,17/05/13,4.1,13/02/13,0,20/02/13,1,13/02/13,0,11/03/13,6.1,18/03/13,13.5,13/02/13,0
14/02/13,0,18/05/13,1.5,14/02/13,0,21/02/13,0,14/02/13,0,12/03/13,6.6,19/03/13,9.4,14/02/13,2.3
15/02/13,0.3,19/05/13,0,15/02/13,0,22/02/13,0.8,15/02/13,0,13/03/13,0,20/03/13,0,15/02/13,0
16/02/13,3.8,20/05/13,0,16/02/13,0.3,23/02/13,0,16/02/13,0.5,14/03/13,0,21/03/13,0,16/02/13,0
17/02/13,0.3,21/05/13,0.3,17/02/13,0,24/02/13,0,17/02/13,0.3,15/03/13,0,22/03/13,0,17/02/13,0
18/02/13,0,22/05/13,3.6,18/02/13,0,25/02/13,0,18/02/13,0,16/03/13,4.6,23/03/13,0,18/02/13,0
19/02/13,4.8,23/05/13,1.5,19/02/13,4.3,26/02/13,0,19/02/13,4.3,17/03/13,0.8,24/03/13,0,19/02/13,2
20/02/13,1,24/05/13,1.5,20/02/13,0.5,27/02/13,21.1,20/02/13,0,18/03/13,0,25/03/13,8.4,20/02/13,0.3
21/02/13,0.5,25/05/13,0,21/02/13,0.3,28/02/13,1.3,21/02/13,0,19/03/13,8.4,26/03/13,0.8,21/02/13,0
22/02/13,0,26/05/13,0,22/02/13,2.8,01/03/13,2.8,22/02/13,5.1,20/03/13,0,27/03/13,0,22/02/13,0.8
23/02/13,0,27/05/13,0.5,23/02/13,0,02/03/13,0.3,23/02/13,0.8,21/03/13,0,28/03/13,0,23/02/13,0
24/02/13,0,28/05/13,0,24/02/13,0,03/03/13,0.5,24/02/13,0,22/03/13,1,29/03/13,0,24/02/13,0
25/02/13,0,29/05/13,0,25/02/13,0,04/03/13,0,25/02/13,0,23/03/13,0,30/03/13,0,25/02/13,0
26/02/13,20.3,30/05/13,0,26/02/13,0,05/03/13,0,26/02/13,0,24/03/13,0,31/03/13,0.8,26/02/13,0
27/02/13,7.4,31/05/13,0,27/02/13,26.2,06/03/13,22.1,27/02/13,30,25/03/13,14.2,01/04/13,0,27/02/13,17
28/02/13,1,01/06/13,6.1,28/02/13,5.3,07/03/13,0,28/02/13,7.4,26/03/13,7.1,02/04/13,0,28/02/13,0.3
01/03/13,0.5,02/06/13,8.6,01/03/13,0,08/03/13,0,01/03/13,0,27/03/13,1.5,03/04/13,0,01/03/13,0.5
02/03/13,1,03/06/13,2.8,02/03/13,0,09/03/13,0,02/03/13,0,28/03/13,0,04/04/13,0,02/03/13,0
03/03/13,1.5,04/06/13,0,03/03/13,0,10/03/13,0,03/03/13,0,29/03/13,0,05/04/13,0,03/03/13,0
04/03/13,0,05/06/13,0,04/03/13,0,11/03/13,0,04/03/13,0,30/03/13,0,06/04/13,0,04/03/13,0
05/03/13,0,06/06/13,5.8,05/03/13,0,12/03/13,6.9,05/03/13,0,31/03/13,0,07/04/13,0,05/03/13,0.3
06/03/13,3.6,07/06/13,25.7,06/03/13,0.8,13/03/13,0.3,06/03/13,4.8,01/04/13,0,08/04/13,0,06/03/13,19.1
07/03/13,0,08/06/13,0,07/03/13,0,14/03/13,0.8,07/03/13,0,02/04/13,0,09/04/13,0,07/03/13,0
08/03/13,0,09/06/13,0,08/03/13,0,15/03/13,0,08/03/13,0,03/04/13,0,10/04/13,0,08/03/13,0
09/03/13,0,10/06/13,8.4,09/03/13,0,16/03/13,7.1,09/03/13,0,04/04/13,0,11/04/13,3.3,09/03/13,0
10/03/13,0.8,11/06/13,10.7,10/03/13,0,17/03/13,0,10/03/13,0.3,05/04/13,0,12/04/13,23.4,10/03/13,0
11/03/13,12.4,13/06/13,46.7,11/03/13,1.3,18/03/13,6.1,11/03/13,1.5,06/04/13,0,13/04/13,0,11/03/13,0
12/03/13,0,14/06/13,13.2,12/03/13,11.4,19/03/13,6.6,12/03/13,9.4,07/04/13,0,14/04/13,0,12/03/13,6.1
13/03/13,2.5,15/06/13,0,13/03/13,0.8,20/03/13,0,13/03/13,0,08/04/13,0,15/04/13,0,13/03/13,0
14/03/13,0,16/06/13,0,14/03/13,0,21/03/13,0,14/03/13,0.3,09/04/13,0.5,16/04/13,0,14/03/13,0.3
15/03/13,1.5,17/06/13,3.3,15/03/13,0,22/03/13,0,15/03/13,0,10/04/13,0,17/04/13,15.7,15/03/13,0
16/03/13,1.3,18/06/13,0.5,16/03/13,2.3,23/03/13,0,16/03/13,1.3,11/04/13,36.3,18/04/13,0,16/03/13,8.4
17/03/13,0,19/06/13,8.1,17/03/13,0,24/03/13,0,17/03/13,0,12/04/13,36.8,19/04/13,3.3,17/03/13,0
18/03/13,13.2,20/06/13,0,18/03/13,0.5,25/03/13,17.3,18/03/13,1,13/04/13,0.5,20/04/13,4.6,18/03/13,5.6
19/03/13,0,21/06/13,0,19/03/13,0.5,26/03/13,2,19/03/13,0.8,14/04/13,0.8,21/04/13,0,19/03/13,5.8
20/03/13,1,22/06/13,0,20/03/13,0,27/03/13,0,20/03/13,0,15/04/13,0,22/04/13,0,20/03/13,0
21/03/13,0.3,23/06/13,0,21/03/13,0,28/03/13,0,21/03/13,0,16/04/13,0,23/04/13,0,21/03/13,0
22/03/13,0,24/06/13,0,22/03/13,0,29/03/13,0,22/03/13,0,17/04/13,7.1,24/04/13,0,22/03/13,0
23/03/13,0,25/06/13,0,23/03/13,0,30/03/13,0,23/03/13,0,18/04/13,0,25/04/13,15.5,23/03/13,0
24/03/13,0.3,26/06/13,0,24/03/13,0,31/03/13,0.5,24/03/13,0,19/04/13,0.5,26/04/13,0,24/03/13,0
25/03/13,11.9,27/06/13,23.9,25/03/13,1.5,01/04/13,1.5,25/03/13,2.3,20/04/13,8.4,27/04/13,0,25/03/13,18
26/03/13,0,28/06/13,1.3,26/03/13,1.5,02/04/13,0,26/03/13,3,21/04/13,0,28/04/13,11.9,26/03/13,0.5
27/03/13,0.5,29/06/13,13.5,27/03/13,0,03/04/13,0,27/03/13,0,22/04/13,0,29/04/13,16,27/03/13,0.3
28/03/13,0,30/06/13,3.3,28/03/13,0,04/04/13,0,28/03/13,0,23/04/13,0,30/04/13,0.8,28/03/13,0
29/03/13,0,01/07/13,4.8,29/03/13,0,05/04/13,0,29/03/13,0,24/04/13,4.1,01/05/13,0,29/03/13,0
